date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
06:44:21	7279/7279	---MCZ	200	added ('OK')	text/css	etag:W/%2258882170-1c6f%22	https://colorlib.com/polygon/vendors/normalize-css/normalize.css	C:/Users/Suneth%20Priyadarshana/Desktop/templates/Gentellela/colorlib.com/polygon/vendors/normalize-css/normalize.css	(from https://colorlib.com/polygon/gentelella/form_advanced.html)
06:44:29	3428/3428	---MCZ	200	added ('OK')	text/css	etag:W/%2258882170-d64%22	https://colorlib.com/polygon/vendors/ion.rangeSlider/css/ion.rangeSlider.css	C:/Users/Suneth%20Priyadarshana/Desktop/templates/Gentellela/colorlib.com/polygon/vendors/ion.rangeSlider/css/ion.rangeSlider.css	(from https://colorlib.com/polygon/gentelella/form_advanced.html)
06:44:30	2206/2206	---MCZ	200	added ('OK')	text/css	etag:W/%2258882170-89e%22	https://colorlib.com/polygon/vendors/ion.rangeSlider/css/ion.rangeSlider.skinFlat.css	C:/Users/Suneth%20Priyadarshana/Desktop/templates/Gentellela/colorlib.com/polygon/vendors/ion.rangeSlider/css/ion.rangeSlider.skinFlat.css	(from https://colorlib.com/polygon/gentelella/form_advanced.html)
06:44:31	4002/4002	---MCZ	200	added ('OK')	text/css	etag:W/%2258882170-fa2%22	https://colorlib.com/polygon/vendors/mjolnic-bootstrap-colorpicker/dist/css/bootstrap-colorpicker.min.css	C:/Users/Suneth%20Priyadarshana/Desktop/templates/Gentellela/colorlib.com/polygon/vendors/mjolnic-bootstrap-colorpicker/dist/css/bootstrap-colorpicker.min.css	(from https://colorlib.com/polygon/gentelella/form_advanced.html)
06:44:33	4045/4045	---MCZ	200	added ('OK')	text/css	etag:W/%2258882170-fcd%22	https://colorlib.com/polygon/vendors/cropper/dist/cropper.min.css	C:/Users/Suneth%20Priyadarshana/Desktop/templates/Gentellela/colorlib.com/polygon/vendors/cropper/dist/cropper.min.css	(from https://colorlib.com/polygon/gentelella/form_advanced.html)
06:44:33	3274/3274	---MCZ	200	added ('OK')	application/javascript	etag:W/%2258882170-cca%22	https://colorlib.com/polygon/vendors/autosize/dist/autosize.min.js	C:/Users/Suneth%20Priyadarshana/Desktop/templates/Gentellela/colorlib.com/polygon/vendors/autosize/dist/autosize.min.js	(from https://colorlib.com/polygon/gentelella/form.html)
06:44:36	162/162	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2025%20Jun%202017%2001:14:35%20GMT	https://colorlib.com/polygon/gentelella/cropped.png	C:/Users/Suneth%20Priyadarshana/Desktop/templates/Gentellela/colorlib.com/polygon/gentelella/cropped.63.delayed	(from https://colorlib.com/polygon/gentelella/form_advanced.html)
06:44:39	38908/38908	---MCZ	200	added ('OK')	application/javascript	etag:W/%2258882170-97fc%22	https://colorlib.com/polygon/vendors/ion.rangeSlider/js/ion.rangeSlider.min.js	C:/Users/Suneth%20Priyadarshana/Desktop/templates/Gentellela/colorlib.com/polygon/vendors/ion.rangeSlider/js/ion.rangeSlider.min.js	(from https://colorlib.com/polygon/gentelella/form_advanced.html)
06:45:51	70946/70946	---MCZ	200	added ('OK')	application/javascript	etag:W/%2258882170-11522%22	https://colorlib.com/polygon/vendors/jquery.inputmask/dist/min/jquery.inputmask.bundle.min.js	C:/Users/Suneth%20Priyadarshana/Desktop/templates/Gentellela/colorlib.com/polygon/vendors/jquery.inputmask/dist/min/jquery.inputmask.bundle.min.js	(from https://colorlib.com/polygon/gentelella/form_advanced.html)
06:45:52	10804/10804	---MCZ	200	added ('OK')	application/javascript	etag:W/%2258882170-2a34%22	https://colorlib.com/polygon/vendors/jquery-knob/dist/jquery.knob.min.js	C:/Users/Suneth%20Priyadarshana/Desktop/templates/Gentellela/colorlib.com/polygon/vendors/jquery-knob/dist/jquery.knob.min.js	(from https://colorlib.com/polygon/gentelella/form_advanced.html)
06:46:00	28011/28011	---MCZ	200	added ('OK')	application/javascript	etag:W/%2258882170-6d6b%22	https://colorlib.com/polygon/vendors/cropper/dist/cropper.min.js	C:/Users/Suneth%20Priyadarshana/Desktop/templates/Gentellela/colorlib.com/polygon/vendors/cropper/dist/cropper.min.js	(from https://colorlib.com/polygon/gentelella/form_advanced.html)
06:46:05	18689/18689	---MCZ	200	added ('OK')	application/javascript	etag:W/%2258882170-4901%22	https://colorlib.com/polygon/vendors/mjolnic-bootstrap-colorpicker/dist/js/bootstrap-colorpicker.min.js	C:/Users/Suneth%20Priyadarshana/Desktop/templates/Gentellela/colorlib.com/polygon/vendors/mjolnic-bootstrap-colorpicker/dist/js/bootstrap-colorpicker.min.js	(from https://colorlib.com/polygon/gentelella/form_advanced.html)
06:46:06	14596/14596	---MCZ	200	added ('OK')	application/javascript	etag:W/%2258882170-3904%22	https://colorlib.com/polygon/vendors/validator/validator.js	C:/Users/Suneth%20Priyadarshana/Desktop/templates/Gentellela/colorlib.com/polygon/vendors/validator/validator.js	(from https://colorlib.com/polygon/gentelella/form_validation.html)
